,id,brand,title,sold_price,actual_price,url
930,931,tallwalker,Men Slim Fit Checkered Casual Shirt,₹474,"₹1,287",https://www.flipkart.com/tallwalker-men-checkered-casual-red-shirt/p/itme749903c49f01?pid=SHTGHYEYAXZFHHHW&lid=LSTSHTGHYEYAXZFHHHW0MUF4B&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_451&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWO2GYqLhBQg%2BlopSu6cEsN8hgOzf%2F3CzM%2Bg79K%2Bs9utXA%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
931,932,CAZZBA,Men Regular Fit Solid Cut Away Collar Casual Shirt,₹469,"₹1,699",https://www.flipkart.com/cazzba-men-solid-casual-blue-shirt/p/itmfbcb0c6926f3b?pid=SHTG5YDVE2EBUEG9&lid=LSTSHTG5YDVE2EBUEG9IIR5FW&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_452&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWPNXKo8NgK%2BBy96f%2FhoNQeLvj9o4VO0cyRyjFNhnXXlBw%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
932,933,GESPO,Men Regular Fit Solid Mandarin Collar Casual Shirt,₹329,₹899,https://www.flipkart.com/gespo-men-solid-casual-blue-shirt/p/itm421251ff90c50?pid=SHTG3FGGZCMFJFZR&lid=LSTSHTG3FGGZCMFJFZR5HNGZS&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_453&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTG3FGGZCMFJFZR.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
933,934,Tanip,Men Regular Fit Striped Casual Shirt,₹339,"₹1,399",https://www.flipkart.com/tanip-men-striped-casual-blue-shirt/p/itm501a106662fd7?pid=SHTGAZ9GWCBRY7MG&lid=LSTSHTGAZ9GWCBRY7MGJXEPWZ&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_454&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGAZ9GWCBRY7MG.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
934,935,PETER ENGLAND,Men Slim Fit Checkered Spread Collar Casual Shirt,₹639,"₹1,599",https://www.flipkart.com/peter-england-men-checkered-casual-dark-blue-shirt/p/itm748e95b7d58f6?pid=SHTGFWCMHKHRU5SJ&lid=LSTSHTGFWCMHKHRU5SJAZTUXD&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_455&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGFWCMHKHRU5SJ.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
935,936,LEVI'S,Men Slim Fit Solid Spread Collar Casual Shirt,"₹1,049","₹2,399",https://www.flipkart.com/levi-s-men-solid-casual-brown-shirt/p/itm8b6ba3ae1b9ae?pid=SHTGAHQZYXMY6NCZ&lid=LSTSHTGAHQZYXMY6NCZHWVDBO&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_456&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGAHQZYXMY6NCZ.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
936,937,CAZZBA,Men Regular Fit Checkered Cut Away Collar Casual Shirt,₹479,"₹1,287",https://www.flipkart.com/cazzba-men-checkered-casual-dark-green-shirt/p/itmf39fe91d08aed?pid=SHTGZYQZXJTSRBNQ&lid=LSTSHTGZYQZXJTSRBNQO7HVKT&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_457&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWOzl7EY6zaPR8hVDq5PckO0jkQRYzbDIXNwbcqucwyBew%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
937,938,allan peter,Men Regular Fit Printed Casual Shirt,₹409,"₹1,379",https://www.flipkart.com/allan-peter-men-printed-casual-light-blue-shirt/p/itm6d141034dc977?pid=SHTGAK5MBHFCYC7R&lid=LSTSHTGAK5MBHFCYC7RVXW8RS&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_458&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWO2n%2BhJndTV0WK%2BSm8JZQDEtZ1eCgWS4ZcTFEZZvHIG2Q%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
938,939,TRIPR,Men Regular Fit Printed Spread Collar Casual Shirt,₹289,"₹1,999",https://www.flipkart.com/tripr-men-printed-casual-black-shirt/p/itm022a72f032db3?pid=SHTGCKFAWXVCZAEN&lid=LSTSHTGCKFAWXVCZAENE7MTCJ&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_459&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGCKFAWXVCZAEN.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
939,940,GreenFlair,Men Regular Fit Printed Spread Collar Casual Shirt,₹379,"₹1,499",https://www.flipkart.com/greenflair-men-printed-casual-multicolor-shirt/p/itmeae4f1f17ada4?pid=SHTGG5NUFA7G5RXQ&lid=LSTSHTGG5NUFA7G5RXQGJC5TO&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_460&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGG5NUFA7G5RXQ.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
940,941,StyleMODO,Men Slim Fit Solid Slim Collar Casual Shirt,₹414,"₹1,599",https://www.flipkart.com/stylemodo-men-solid-casual-pink-shirt/p/itmb98945bec026c?pid=SHTG3N85EYE36FU6&lid=LSTSHTG3N85EYE36FU60AB6IU&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_461&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWMRRSLysALJ3muPYJ84KEt%2B0OY2wdE%2BX8Odyo6tPoWl7g%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
941,942,tallwalker,Men Slim Fit Checkered Casual Shirt,₹464,"₹1,287",https://www.flipkart.com/tallwalker-men-checkered-casual-red-shirt/p/itm350c611f788cc?pid=SHTGHYJ6WECHUGDF&lid=LSTSHTGHYJ6WECHUGDFJITTYY&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_462&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWMpaaLViuhU%2B%2BKkk1Blr8t1982Q3U1YQV80yE%2FDiGMDeQ%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
942,943,Spykar,Men Slim Fit Striped Casual Shirt,"₹1,778","₹2,999",https://www.flipkart.com/spykar-men-striped-casual-white-shirt/p/itm452f22bd4a3ff?pid=SHTGZZ2GP9S4ZGWZ&lid=LSTSHTGZZ2GP9S4ZGWZRPEYMZ&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_463&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGZZ2GP9S4ZGWZ.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
943,944,U.S. POLO ASSN.,Men Regular Fit Printed Cut Away Collar Casual Shirt,"₹1,585","₹2,299",https://www.flipkart.com/u-s-polo-assn-men-printed-casual-white-shirt/p/itmc95754c427817?pid=SHTGHQX5YSSGDHCP&lid=LSTSHTGHQX5YSSGDHCPOKGBSZ&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_464&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGHQX5YSSGDHCP.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
944,945,Regrowth,Men Regular Fit Solid Casual Shirt,₹499,"₹1,999",https://www.flipkart.com/regrowth-men-solid-casual-blue-shirt/p/itm7f660a1100bb8?pid=SHTGANHRT3YE9ZGS&lid=LSTSHTGANHRT3YE9ZGSJ74YA9&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_465&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGANHRT3YE9ZGS.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
945,946,MAME CREATION,Men Regular Fit Printed Spread Collar Casual Shirt,,,https://www.flipkart.com/mame-creation-men-printed-casual-red-black-shirt/p/itm64417be77a6b2?pid=SHTGGZPPHGHNHCYH&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_466&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGGZPPHGHNHCYH.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
946,947,StyleMODO,Men Slim Fit Solid Button Down Collar Casual Shirt,₹395,"₹1,599",https://www.flipkart.com/stylemodo-men-solid-casual-pink-shirt/p/itm1e19f4b753515?pid=SHTG3N85EGMHTYRF&lid=LSTSHTG3N85EGMHTYRFTST0AR&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_467&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWM73KNVmD5dISrERMeffiW5V%2B%2FC0cXQ8KitBCdXudf83Q%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
947,948,ReSLAG,Men Slim Fit Printed Cut Away Collar Casual Shirt,₹479,"₹1,499",https://www.flipkart.com/reslag-men-printed-casual-multicolor-shirt/p/itm4361837e59b26?pid=SHTGPF8WT6BFWMB6&lid=LSTSHTGPF8WT6BFWMB6ATPEYP&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_468&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWN00VteOsTocLbxMwtW%2B9jsEaDDOx35fvBCF59W9lQrOw%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
948,949,Allen Solly,Anti-Bacterial Men Slim Fit Self Design Cut Away Collar...,₹849,"₹1,699",https://www.flipkart.com/allen-solly-anti-bacterial-men-self-design-casual-white-shirt/p/itmb861129312a9a?pid=SHTFUTT8VXQZRCQD&lid=LSTSHTFUTT8VXQZRCQDEGC3KV&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_469&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTFUTT8VXQZRCQD.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
949,950,Blue dove,Men Regular Fit Printed Spread Collar Casual Shirt,₹449,"₹1,499",https://www.flipkart.com/blue-dove-men-printed-casual-multicolor-shirt/p/itm7095cfa288ace?pid=SHTGHDEDDFCH7HF4&lid=LSTSHTGHDEDDFCH7HF4MXWSS8&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_470&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGHDEDDFCH7HF4.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
950,951,allan peter,Men Regular Fit Printed Casual Shirt,₹359,"₹1,379",https://www.flipkart.com/allan-peter-men-printed-casual-grey-shirt/p/itm7a081e52eacf3?pid=SHTGAK5MTEADHTCP&lid=LSTSHTGAK5MTEADHTCPG72BRP&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_471&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWOwyzp3SkkWjIsMLch31d%2FUMoBwB1dloeAmV9jInh%2BgTQ%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
951,952,ReSLAG,Men Regular Fit Washed Cut Away Collar Casual Shirt,₹479,"₹2,299",https://www.flipkart.com/reslag-men-washed-casual-blue-shirt/p/itm92cc7ee8ea419?pid=SHTGZU6X6MAFCFXA&lid=LSTSHTGZU6X6MAFCFXAPKETHM&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_472&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWMC8Gd11hiTVxjc9FLX8WLJlh3%2BrdK%2BHOJsr9htxvYGXQ%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
952,953,HIGHLANDER,Men Slim Fit Solid Casual Shirt,₹402,"₹1,349",https://www.flipkart.com/highlander-men-solid-casual-maroon-shirt/p/itmfdfd76swqbvbr?pid=SHTF5NSVUBZC6YZG&lid=LSTSHTF5NSVUBZC6YZGXXHLBF&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_473&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTF5NSVUBZC6YZG.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
953,954,METRONAUT By Flipkart,Men Regular Fit Checkered Casual Shirt,₹339,"₹1,699",https://www.flipkart.com/metronaut-flipkart-men-checkered-casual-multicolor-shirt/p/itmbba5e074d9000?pid=SHTGAY8WCGBQHJ9Q&lid=LSTSHTGAY8WCGBQHJ9QPPHGFX&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_474&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGAY8WCGBQHJ9Q.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
954,955,Tanip,Men Slim Fit Checkered Spread Collar Casual Shirt,₹339,"₹1,399",https://www.flipkart.com/tanip-men-checkered-casual-orange-shirt/p/itm7983396afb9c3?pid=SHTG6E72G5W4ZCQG&lid=LSTSHTG6E72G5W4ZCQG0YGZ76&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_475&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTG6E72G5W4ZCQG.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
955,956,Spykar,Men Slim Fit Solid Spread Collar Casual Shirt,"₹1,229","₹2,299",https://www.flipkart.com/spykar-men-solid-casual-blue-shirt/p/itm88d0b1c29aee7?pid=SHTGGYD9BTSUGTZN&lid=LSTSHTGGYD9BTSUGTZNPMAIKM&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_476&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGGYD9BTSUGTZN.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
956,957,ReSLAG,Men Slim Fit Solid Cut Away Collar Casual Shirt,₹499,"₹2,299",https://www.flipkart.com/reslag-men-solid-casual-blue-shirt/p/itm791eba8a28b2c?pid=SHTGZTZJQVNSVPX2&lid=LSTSHTGZTZJQVNSVPX2BJPR1D&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_477&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWN1fu4zUQ%2F%2B60g2qNy9zyha8M8wVJT4lSBc07WQbqoMpA%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
957,958,HANUMNTRA,Men Regular Fit Printed Spread Collar Casual Shirt,₹409,"₹1,599",https://www.flipkart.com/hanumntra-men-printed-casual-black-shirt/p/itm4da8ef61091b6?pid=SHTGHGWSUKYMMFHQ&lid=LSTSHTGHGWSUKYMMFHQDV9VEC&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_478&otracker=browse&fm=organic&iid=en_FYApNfHf4O6OjUEksSKeXTvsun3fwzAmvrHBBOjuJWPQJLp6ery3NIMqtVt3LqxKe7ASNg83O2%2BJo4iHrCkHfQ%3D%3D&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
958,959,Tanip,Men Slim Fit Checkered Spread Collar Casual Shirt,₹339,"₹1,399",https://www.flipkart.com/tanip-men-checkered-casual-black-shirt/p/itma096814ed949d?pid=SHTGKN7CTPKWHRYT&lid=LSTSHTGKN7CTPKWHRYTGQICUG&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_479&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTGKN7CTPKWHRYT.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
959,960,Kuki,Men Regular Fit Solid Spread Collar Casual Shirt,₹368,"₹2,499",https://www.flipkart.com/kuki-men-solid-casual-white-shirt/p/itmf6b56713c83d7?pid=SHTG9Q2AJZJAYGFJ&lid=LSTSHTG9Q2AJZJAYGFJDPMM4H&marketplace=FLIPKART&store=clo%2Fash%2Faxc%2Fmmk%2Fkp7&srno=b_12_480&otracker=browse&fm=organic&iid=e08274c1-33d8-4c8b-a06f-c8d3de3d655f.SHTG9Q2AJZJAYGFJ.SEARCH&ppt=None&ppn=None&ssid=cd9ny2fzls0000001684591868900
960,961,NB NICKY BOY,"Pack of 2 Men Printed Hooded Neck Black, Light Green T-...",₹414,"₹1,100",https://www.flipkart.com/nb-nicky-boy-printed-men-hooded-neck-black-light-green-t-shirt/p/itm345925c05d5c5?pid=TSHGZFPAYQB6VZR3&lid=LSTTSHGZFPAYQB6VZR3WCX3UT&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_481&otracker=browse&fm=organic&iid=en_Fw1aJIfoJZBd9c0Xj6Gq8VM7cTNR6gBQJOMLpr30o7cv0Xtn13WueaHCmbTLnhY5eB7CXa5cQSUI6WwkeRAGMA%3D%3D&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
961,962,NB NICKY BOY,Men Printed Round Neck Black T-Shirt,₹249,₹777,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itm8cd9c96a67f21?pid=TSHGC74BGUD3E33D&lid=LSTTSHGC74BGUD3E33DQK6OU7&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_482&otracker=browse&fm=organic&iid=en_Fw1aJIfoJZBd9c0Xj6Gq8VM7cTNR6gBQJOMLpr30o7fHG7iYRcbGwgRVwQ3fSEqB4MTfAYsSMzVlDXlp%2F7VB9g%3D%3D&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
962,963,PUMA,x 1DER Men Printed Round Neck Blue T-Shirt,₹449,"₹1,499",https://www.flipkart.com/puma-printed-men-round-neck-blue-t-shirt/p/itmbb493bd023869?pid=TSHGBDTZFMZWGHZ3&lid=LSTTSHGBDTZFMZWGHZ3QGIAGK&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_483&otracker=browse&fm=organic&iid=088d4bc0-3136-4011-9d82-cf0b6c01685b.TSHGBDTZFMZWGHZ3.SEARCH&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
963,964,NB NICKY BOY,Men Printed Round Neck Black T-Shirt,₹239,₹666,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itmd4f84609e0b61?pid=TSHGNAQNXGXGGTA6&lid=LSTTSHGNAQNXGXGGTA61YWFD2&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_484&otracker=browse&fm=organic&iid=088d4bc0-3136-4011-9d82-cf0b6c01685b.TSHGNAQNXGXGGTA6.SEARCH&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
964,965,U.S. POLO ASSN.,Men Solid Polo Neck Multicolor T-Shirt,₹915,"₹1,599",https://www.flipkart.com/u-s-polo-assn-solid-men-neck-multicolor-t-shirt/p/itmfdcbffcdedd83?pid=TSHGGCZGMGGVEHVA&lid=LSTTSHGGCZGMGGVEHVAJLGJQ8&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_485&otracker=browse&fm=organic&iid=088d4bc0-3136-4011-9d82-cf0b6c01685b.TSHGGCZGMGGVEHVA.SEARCH&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
965,966,Diversify,Men Solid Round Neck Orange T-Shirt,₹355,"₹1,499",https://www.flipkart.com/diversify-solid-men-round-neck-orange-t-shirt/p/itm624f906e9ddca?pid=TSHGM6N4CZEGHZVA&lid=LSTTSHGM6N4CZEGHZVAR5X7FL&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_486&otracker=browse&fm=organic&iid=088d4bc0-3136-4011-9d82-cf0b6c01685b.TSHGM6N4CZEGHZVA.SEARCH&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
966,967,NB NICKY BOY,Men Printed Round Neck Black T-Shirt,₹249,₹777,https://www.flipkart.com/nb-nicky-boy-printed-men-round-neck-black-t-shirt/p/itm788e62e740c90?pid=TSHGF4HENHWY3YSS&lid=LSTTSHGF4HENHWY3YSSMZH2AG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_487&otracker=browse&fm=organic&iid=en_Fw1aJIfoJZBd9c0Xj6Gq8VM7cTNR6gBQJOMLpr30o7fqMyqgK92%2B%2BzaokrJjp%2FIxImu0CWAwas03FWBYbtCm5w%3D%3D&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
967,968,NB NICKY BOY,Men Typography Hooded Neck Black T-Shirt,₹239,₹666,https://www.flipkart.com/nb-nicky-boy-typography-men-hooded-neck-black-t-shirt/p/itm64736f9c28c36?pid=TSHGM98S2DZANDN3&lid=LSTTSHGM98S2DZANDN3YODY13&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_488&otracker=browse&fm=organic&iid=en_Fw1aJIfoJZBd9c0Xj6Gq8VM7cTNR6gBQJOMLpr30o7cc1%2B8zv9z6dMPlzkQa77E2UkQW3OGPTFE%2BQL%2BExxyqAQ%3D%3D&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
968,969,London Hills,Pack of 2 Men Self Design Round Neck Grey T-Shirt,₹449,"₹2,598",https://www.flipkart.com/london-hills-self-design-men-round-neck-grey-t-shirt/p/itmfbruytqcvraxq?pid=TSHFBRGECCZYYYVG&lid=LSTTSHFBRGECCZYYYVGCOTSAH&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_489&otracker=browse&fm=organic&iid=088d4bc0-3136-4011-9d82-cf0b6c01685b.TSHFBRGECCZYYYVG.SEARCH&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
969,970,Black Collection,Men Solid Zip Neck White T-Shirt,₹475,"₹1,099",https://www.flipkart.com/black-collection-solid-men-zip-neck-white-t-shirt/p/itmf3zuprzy4s25d?pid=TSHEVHYYPJHSN7DE&lid=LSTTSHEVHYYPJHSN7DEF35D3L&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_490&otracker=browse&fm=organic&iid=088d4bc0-3136-4011-9d82-cf0b6c01685b.TSHEVHYYPJHSN7DE.SEARCH&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
970,971,NB NICKY BOY,Men Printed Hooded Neck Yellow T-Shirt,₹259,₹666,https://www.flipkart.com/nb-nicky-boy-printed-men-hooded-neck-yellow-t-shirt/p/itmee09e63fea7cb?pid=TSHGM98SD6UDWTSR&lid=LSTTSHGM98SD6UDWTSR8ZCQDH&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_491&otracker=browse&fm=organic&iid=en_Fw1aJIfoJZBd9c0Xj6Gq8VM7cTNR6gBQJOMLpr30o7e8SwKxbbXjxo2SeVUflmmO%2FMMlQp%2BcPAd14Y6B4PM%2BoQ%3D%3D&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
971,972,NB NICKY BOY,Men Typography Round Neck Light Green T-Shirt,₹239,₹666,https://www.flipkart.com/nb-nicky-boy-typography-men-round-neck-light-green-t-shirt/p/itm775c5a6cd5941?pid=TSHGMMCXENQYUFGZ&lid=LSTTSHGMMCXENQYUFGZKSD7YX&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_492&otracker=browse&fm=organic&iid=en_Fw1aJIfoJZBd9c0Xj6Gq8VM7cTNR6gBQJOMLpr30o7cVH05fu8NRz%2B4B0c7Str%2F5yMloQJJpJSFxRCefU5KcYA%3D%3D&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
972,973,Austin Wood,Men Striped Polo Neck Multicolor T-Shirt,₹419,"₹1,499",https://www.flipkart.com/austin-wood-striped-men-polo-neck-multicolor-t-shirt/p/itm8eb3f4dcfc613?pid=TSHFZNZPWHDUF57M&lid=LSTTSHFZNZPWHDUF57MCZATFE&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_493&otracker=browse&fm=organic&iid=088d4bc0-3136-4011-9d82-cf0b6c01685b.TSHFZNZPWHDUF57M.SEARCH&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
973,974,FTX,Pack of 4 Men Solid Round Neck Multicolor T-Shirt,₹469,"₹1,499",https://www.flipkart.com/ftx-solid-men-round-neck-multicolor-t-shirt/p/itmf611d099def27?pid=TSHGDSQPGCCKSPY4&lid=LSTTSHGDSQPGCCKSPY4STHWPR&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_494&otracker=browse&fm=organic&iid=088d4bc0-3136-4011-9d82-cf0b6c01685b.TSHGDSQPGCCKSPY4.SEARCH&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
974,975,PROVOGUE,Men Printed Round Neck Dark Blue T-Shirt,₹249,₹999,https://www.flipkart.com/provogue-printed-men-round-neck-dark-blue-t-shirt/p/itm3e5bc9140167d?pid=TSHGBH5CUXBC5TBX&lid=LSTTSHGBH5CUXBC5TBXNMMEIP&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_13_495&otracker=browse&fm=organic&iid=088d4bc0-3136-4011-9d82-cf0b6c01685b.TSHGBH5CUXBC5TBX.SEARCH&ppt=None&ppn=None&ssid=i5gxc4h8k00000001684591871721
